,bu,date,aht,handle_time,volume,conformance,adherence,abandonment rate,service level,unplanned out,year,month
0,RAM,2019-01-01,20.933333333333334,337.0519444444444,1014,0.7915000000000001,0.7558,0.0,0,0.0,2019,January
1,RAM,2019-01-02,15.683333333333334,519.7172222222222,2012,0.981,0.9369,0.1943,0,51.5,2019,January
2,RAM,2019-01-03,14.033333333333333,378.8302777777778,1667,0.9645999999999999,0.9201,0.2621,0,68.0,2019,January
3,RAM,2019-01-04,13.533333333333333,501.02472222222224,2290,0.9301,0.8959,0.22010000000000002,0,116.75,2019,January
4,RAM,2019-01-07,13.816666666666666,660.54,2876,0.9965,0.9228000000000001,0.493,0,71.83333333,2019,January
5,RAM,2019-01-08,14.433333333333334,504.92555555555555,2123,0.9629000000000001,0.9207,0.6797,0,81.08333333,2019,January
6,RAM,2019-01-09,13.95,547.85,2207,0.9895,0.9518000000000001,0.5863,0,51.5,2019,January
7,RAM,2019-01-10,13.95,507.4713888888889,2091,0.9769,0.9279000000000001,0.5758,0,32.75,2019,January
8,RAM,2019-01-11,13.55,516.9641666666666,2487,0.9562,0.925,0.2372,0,47.25,2019,January
9,RAM,2019-01-14,13.8,504.55,2134,0.9470000000000001,0.9193000000000001,0.6654000000000001,0,81.25,2019,January
10,RAM,2019-01-15,13.116666666666667,462.03472222222223,1827,0.9209,0.9001,0.6207,0,49.16666667,2019,January
11,RAM,2019-01-16,12.883333333333333,480.4613888888889,1793,0.9473999999999999,0.9063,0.3837,0,74.33333333,2019,January
12,RAM,2019-01-17,14.433333333333334,478.37333333333333,1651,1.0077,0.9414,0.2126,0,70.61666667,2019,January
13,RAM,2019-01-18,16.2,467.62416666666667,1840,0.8554,0.9192,0.2489,0,85.0,2019,January
14,RAM,2019-01-21,13.166666666666666,368.18416666666667,1551,0.648,0.927,0.3862,0,36.0,2019,January
15,RAM,2019-01-22,15.783333333333333,401.3263888888889,1690,0.9501000000000001,0.9208,0.4515,0,71.25,2019,January
16,RAM,2019-01-23,14.55,420.1558333333333,1389,0.9692000000000001,0.9359999999999999,0.3024,0,51.25,2019,January
17,RAM,2019-01-24,16.383333333333333,402.82944444444445,1514,0.9489,0.9386,0.3038,0,78.16666667,2019,January
18,RAM,2019-01-25,14.55,404.15194444444444,1480,0.9856,0.9401,0.1845,0,50.5,2019,January
19,RAM,2019-01-28,15.233333333333333,555.9766666666667,2013,0.9631000000000001,0.9276000000000001,0.3328,0,31.0,2019,January
20,RAM,2019-01-29,14.116666666666667,350.07416666666666,1228,0.9547,0.9064,0.33390000000000003,0,74.25,2019,January
21,RAM,2019-01-30,14.5,450.55555555555554,1806,0.9708,0.9447,0.19440000000000002,0,55.0,2019,January
22,RAM,2019-01-31,14.583333333333334,320.0258333333333,1221,0.9511,0.9246,0.20879999999999999,0,8.333333332999999,2019,January
23,RAM,2019-02-01,15.383333333333333,399.83416666666665,1584,0.9425,0.9123,0.17739999999999997,0,36.25,2019,February
24,RAM,2019-02-04,14.933333333333334,509.94305555555553,2120,0.9748,0.9096,0.3505,0,69.0,2019,February
25,RAM,2019-02-05,15.233333333333333,423.66833333333335,1450,0.9691,0.9379000000000001,0.36210000000000003,0,51.08333333,2019,February
26,RAM,2019-02-06,15.1,427.74694444444447,1462,0.9213,0.8929,0.1949,0,26.41666667,2019,February
27,RAM,2019-02-07,15.416666666666666,361.6225,1419,0.9556999999999999,0.9174,0.2107,0,50.0,2019,February
28,RAM,2019-02-08,14.416666666666666,349.75416666666666,1422,0.9296,0.899,0.18710000000000002,0,68.08333333,2019,February
29,RAM,2019-02-11,14.833333333333334,532.0641666666667,2162,0.9587,0.9390000000000001,0.2771,0,80.75,2019,February
30,RAM,2019-02-12,17.383333333333333,514.2,1666,0.9595,0.9347,0.29350000000000004,0,37.5,2019,February
31,RAM,2019-02-13,15.216666666666667,369.0213888888889,1285,0.9327,0.9055,0.249,0,18.0,2019,February
32,RAM,2019-02-14,15.166666666666666,342.2288888888889,1271,0.9490999999999999,0.9125,0.1841,0,38.0,2019,February
33,RAM,2019-02-15,15.4,383.3858333333333,1529,0.8453,0.9209999999999999,0.17850000000000002,0,46.5,2019,February
34,RAM,2019-02-18,13.7,330.44694444444445,1308,0.9819,0.9492,0.32030000000000003,0,26.5,2019,February
35,RAM,2019-02-19,15.55,411.71944444444443,1648,0.9336,0.9070999999999999,0.2888,0,64.25,2019,February
36,RAM,2019-02-20,14.7,318.1716666666667,1111,0.9264,0.8881,0.261,0,118.41666670000001,2019,February
37,RAM,2019-02-21,14.366666666666667,361.00166666666667,1475,0.9608,0.9285,0.17559999999999998,0,54.5,2019,February
38,RAM,2019-02-22,17.283333333333335,404.63166666666666,1384,0.9301999999999999,0.9046,0.172,0,66.0,2019,February
39,RAM,2019-02-25,16.016666666666666,542.6905555555555,2285,0.9559000000000001,0.9349,0.2893,0,96.25,2019,February
40,RAM,2019-02-26,17.066666666666666,500.25166666666667,1640,0.9375,0.9251,0.3311,0,32.0,2019,February
41,RAM,2019-02-27,16.166666666666668,397.255,1331,1.0108,0.9425,0.299,0,49.25,2019,February
42,RAM,2019-02-28,17.483333333333334,421.01666666666665,1393,0.9381999999999999,0.9136,0.2491,0,29.5,2019,February
43,RAM,2019-03-01,17.7,488.0933333333333,1705,0.9495,0.9309999999999999,0.2334,0,80.33333333,2019,March
44,RAM,2019-03-04,13.583333333333334,721.4808333333333,3320,0.9623999999999999,0.934,0.013600000000000001,0,61.25,2019,March
45,RAM,2019-03-05,17.133333333333333,683.4261111111111,2331,0.9547,0.9239,0.24109999999999998,0,19.25,2019,March
46,RAM,2019-03-06,15.516666666666667,495.5130555555556,1784,0.8632,0.8669,0.2427,0,43.75,2019,March
47,RAM,2019-03-07,15.833333333333334,579.9358333333333,2224,0.9728,0.9208,0.205,0,21.0,2019,March
48,RAM,2019-03-08,15.866666666666667,525.7088888888889,1962,0.9481999999999999,0.9129999999999999,0.2192,0,53.25,2019,March
49,RAM,2019-03-11,13.5,727.9258333333333,3389,0.9537,0.9135,0.2296,0,97.0,2019,March
50,RAM,2019-03-12,17.366666666666667,584.6169444444445,1758,0.9244,0.8970999999999999,0.2929,0,49.25,2019,March
51,RAM,2019-03-13,16.4,448.17027777777776,1595,0.8983,0.8625,0.2953,0,67.0,2019,March
52,RAM,2019-03-14,17.666666666666668,513.4391666666667,1744,0.9346,0.9165000000000001,0.2701,0,44.75,2019,March
53,RAM,2019-03-15,14.866666666666667,596.4155555555556,2419,0.963,0.9322,0.20010000000000003,0,51.0,2019,March
54,RAM,2019-03-18,13.416666666666666,734.3658333333333,3374,0.9879000000000001,0.9519,0.2202,0,62.58333333,2019,March
55,RAM,2019-03-19,15.983333333333333,521.9547222222222,1911,0.9601000000000001,0.9401,0.3653,0,51.0,2019,March
56,RAM,2019-03-20,14.733333333333333,515.0847222222222,2143,0.955,0.9306,0.3472,0,13.91666667,2019,March
57,RAM,2019-03-21,14.566666666666666,517.0102777777778,1925,0.9754999999999999,0.9401999999999999,0.2805,0,25.25,2019,March
58,RAM,2019-03-22,14.566666666666666,519.0544444444445,2135,0.9472,0.9129999999999999,0.2515,0,57.75,2019,March
59,RAM,2019-03-25,13.933333333333334,761.1533333333333,3733,0.9669,0.9403,0.2014,0,20.0,2019,March
60,RAM,2019-03-26,14.633333333333333,457.5105555555556,1774,0.9501999999999999,0.9285,0.3675,0,61.5,2019,March
61,RAM,2019-03-27,15.55,499.4066666666667,1854,0.9494,0.9167000000000001,0.3118,0,24.0,2019,March
62,RAM,2019-03-28,15.266666666666667,543.8069444444444,2054,0.9640000000000001,0.9433,0.24050000000000002,0,24.0,2019,March
63,RAM,2019-03-29,15.766666666666667,545.3694444444444,2012,0.9594,0.9209,0.2137,0,56.0,2019,March
64,RAM,2019-04-01,14.783333333333333,761.7816666666666,3068,0.9531000000000001,0.9315000000000001,0.25329999999999997,0,36.0,2019,April
65,RAM,2019-04-02,14.85,599.0275,2314,0.9526,0.9208,0.29,0,24.5,2019,April
66,RAM,2019-04-03,15.583333333333334,540.2891666666667,2017,0.9459000000000001,0.9176000000000001,0.3009,0,45.33333333,2019,April
67,RAM,2019-04-04,15.316666666666666,586.3994444444445,2200,0.9667,0.9262999999999999,0.2314,0,22.75,2019,April
68,RAM,2019-04-05,14.666666666666666,598.7338888888889,2447,0.9447,0.9101,0.2076,0,37.75,2019,April
69,RAM,2019-04-08,13.866666666666667,711.5383333333333,3380,0.9634,0.9373999999999999,0.2627,0,45.0,2019,April
70,RAM,2019-04-09,16.083333333333332,584.5672222222222,2060,0.9704,0.9404,0.3728,0,34.75,2019,April
71,RAM,2019-04-10,15.766666666666667,585.7241666666666,2042,0.9389,0.9089,0.284,0,5.0,2019,April
72,RAM,2019-04-11,15.883333333333333,650.9572222222222,2394,0.9634,0.9278,0.21600000000000003,0,27.0,2019,April
73,RAM,2019-04-12,15.216666666666667,589.2986111111111,2754,0.9601000000000001,0.9301999999999999,0.1267,0,63.0,2019,April
74,RAM,2019-04-15,14.2,806.8852777777778,3646,0.9721,0.9397,0.1991,0,31.5,2019,April
75,RAM,2019-04-16,15.433333333333334,580.5827777777778,2081,0.9559000000000001,0.9183,0.2638,0,36.0,2019,April
76,RAM,2019-04-17,15.516666666666667,447.96555555555557,1599,0.9442,0.9131,0.2602,0,29.0,2019,April
77,RAM,2019-04-18,15.283333333333333,550.8877777777777,2138,0.9648,0.9309999999999999,0.18289999999999998,0,33.5,2019,April
78,RAM,2019-04-19,13.816666666666666,162.4086111111111,957,0.9722,0.9086,0.6708,0,0.0,2019,April
79,RAM,2019-04-22,13.666666666666666,647.3686111111111,2958,0.9606,0.9383,0.3161,0,48.5,2019,April
80,RAM,2019-04-23,15.583333333333334,508.88,1584,0.9637,0.9304000000000001,0.3542,0,36.5,2019,April
81,RAM,2019-04-24,16.05,388.1797222222222,1399,0.9359000000000001,0.8945000000000001,0.3638,0,29.0,2019,April
82,RAM,2019-04-25,15.333333333333334,433.4488888888889,1671,0.9481999999999999,0.9234,0.2896,0,50.0,2019,April
83,RAM,2019-04-26,14.133333333333333,404.5786111111111,1721,0.9690000000000001,0.9346,0.28300000000000003,0,54.5,2019,April
84,RAM,2019-04-29,14.3,581.3711111111111,3374,0.9540000000000001,0.9137000000000001,0.3056,0,80.75,2019,April
85,RAM,2019-04-30,16.766666666666666,581.7908333333334,2315,0.9832,0.9427,0.0851,0,43.91666667,2019,April
86,RAM,2019-05-01,17.133333333333333,543.4794444444444,1778,0.9701000000000001,0.9179,0.32899999999999996,0,27.5,2019,May
87,RAM,2019-05-02,14.516666666666667,495.1588888888889,1901,0.9672,0.9139,0.2304,0,60.08333333,2019,May
88,RAM,2019-05-03,14.6,468.13,1818,0.9235,0.8915000000000001,0.1848,0,25.83333333,2019,May
89,RAM,2019-05-06,14.25,611.1788888888889,2992,0.9591,0.9378,0.3025,0,58.25,2019,May
90,RAM,2019-05-07,16.416666666666668,612.7511111111111,1899,0.9292,0.8956999999999999,0.2975,0,40.0,2019,May
91,RAM,2019-05-08,16.216666666666665,444.5127777777778,1560,0.9375,0.8942,0.3077,0,39.0,2019,May
92,RAM,2019-05-09,16.5,490.3772222222222,1766,0.9497,0.9175,0.2627,0,23.25,2019,May
93,RAM,2019-05-10,16.633333333333333,499.7291666666667,1736,0.9417,0.8974,0.2281,0,71.91666667,2019,May
94,RAM,2019-05-13,13.783333333333333,596.7066666666667,2900,0.9505,0.9261,0.2955,0,84.5,2019,May
95,RAM,2019-05-14,15.966666666666667,526.3694444444444,1630,0.9745999999999999,0.9431999999999999,0.31170000000000003,0,52.25,2019,May
96,RAM,2019-05-15,16.483333333333334,392.20222222222225,1289,0.9553,0.917,0.2676,0,26.5,2019,May
97,RAM,2019-05-16,17.183333333333334,437.37111111111113,1553,0.9817,0.9226000000000001,0.2389,0,26.0,2019,May
98,RAM,2019-05-17,16.533333333333335,476.0511111111111,1741,0.9612,0.9262999999999999,0.20850000000000002,0,32.83333333,2019,May
99,RAM,2019-05-20,14.216666666666667,591.1616666666666,2806,0.9704,0.9427,0.284,0,67.5,2019,May
100,RAM,2019-05-21,17.8,540.4116666666666,1626,0.9599,0.9111,0.3696,0,28.5,2019,May
101,RAM,2019-05-22,17.866666666666667,441.9661111111111,1305,0.9708,0.9163,0.3111,0,45.66666667,2019,May
102,RAM,2019-05-23,15.883333333333333,485.48,1781,0.961,0.9320999999999999,0.19649999999999998,0,22.25,2019,May
103,RAM,2019-05-24,17.316666666666666,503.8563888888889,1736,0.9728,0.9373,0.19699999999999998,0,56.0,2019,May
104,RAM,2019-05-27,0.0,0.0,89,,,0.0,0,0.0,2019,May
105,RAM,2019-05-28,14.983333333333333,691.3677777777777,3055,0.9565,0.9195,0.3038,0,42.25,2019,May
106,RAM,2019-05-29,15.716666666666667,487.87638888888887,1324,0.9895999999999999,0.9251,0.29460000000000003,0,51.75,2019,May
107,RAM,2019-05-30,14.083333333333334,364.32694444444445,1457,0.9965999999999999,0.9399,0.2025,0,27.0,2019,May
108,RAM,2019-05-31,17.05,447.45416666666665,1568,0.9793999999999999,0.9444,0.1837,0,17.75,2019,May
109,RAM,2019-06-03,15.35,600.4741666666666,2691,0.9611,0.9258,0.3084,0,72.0,2019,June
110,RAM,2019-06-04,16.9,544.0905555555555,1792,0.991,0.9448000000000001,0.49670000000000003,0,56.0,2019,June
111,RAM,2019-06-05,15.733333333333333,485.8236111111111,1631,0.9639,0.9418000000000001,0.2876,0,26.5,2019,June
112,RAM,2019-06-06,18.55,510.93805555555554,1563,0.9281999999999999,0.9009,0.2425,0,16.0,2019,June
113,RAM,2019-06-07,18.466666666666665,502.9222222222222,1695,0.9599,0.9279999999999999,0.2029,0,28.75,2019,June
114,RAM,2019-06-10,15.45,696.9605555555555,2830,0.9891,0.9539,0.22469999999999998,0,58.75,2019,June
115,RAM,2019-06-11,18.966666666666665,497.21777777777777,1711,0.9643999999999999,0.9428,0.4524,0,74.08333333,2019,June
116,RAM,2019-06-12,16.683333333333334,525.845,1605,0.9669,0.9356,0.304,0,55.25,2019,June
117,RAM,2019-06-13,17.55,510.89416666666665,1715,0.9868000000000001,0.9409000000000001,0.2659,0,50.0,2019,June
118,RAM,2019-06-14,16.05,461.3330555555556,1670,0.9603,0.927,0.2395,0,65.5,2019,June
119,RAM,2019-06-17,15.783333333333333,605.7858333333334,2434,0.9936,0.9493,0.3024,0,98.5,2019,June
120,RAM,2019-06-18,16.3,522.3577777777778,1638,0.9488,0.9238,0.2766,0,30.0,2019,June
121,RAM,2019-06-19,17.416666666666668,494.1411111111111,1632,0.9815999999999999,0.9445,0.2335,0,8.25,2019,June
122,RAM,2019-06-20,19.95,577.4175,1736,0.9741,0.9462999999999999,0.22,0,34.0,2019,June
123,RAM,2019-06-21,18.733333333333334,520.8572222222223,1623,0.9701000000000001,0.9327,0.2076,0,75.0,2019,June
124,RAM,2019-06-24,18.066666666666666,725.4783333333334,2688,0.9581000000000001,0.9279999999999999,0.2816,0,86.0,2019,June
125,RAM,2019-06-25,18.933333333333334,589.4275,1534,0.9684999999999999,0.9353,0.2757,0,79.75,2019,June
126,RAM,2019-06-26,19.55,471.4033333333333,1416,0.9555,0.9425,0.2768,0,55.66666667,2019,June
127,RAM,2019-06-27,20.0,538.5902777777778,1603,0.9698,0.9484,0.2364,0,10.0,2019,June
128,RAM,2019-06-28,19.966666666666665,543.7866666666666,1659,0.9570000000000001,0.9358,0.24350000000000002,0,48.0,2019,June
129,RAM,2019-07-01,16.883333333333333,720.1733333333333,2816,0.975,0.9541,0.2894,0,39.5,2019,July
130,RAM,2019-07-02,17.216666666666665,592.5983333333334,1697,0.9586,0.9274,0.2646,0,34.0,2019,July
131,RAM,2019-07-03,16.75,414.7683333333333,1388,0.965,0.9259999999999999,0.2536,0,31.25,2019,July
132,RAM,2019-07-04,0.0,,56,,,0.0,0,0.0,2019,July
133,RAM,2019-07-05,15.566666666666666,538.1813888888889,2071,0.9698,0.9416,0.19269999999999998,0,66.5,2019,July
134,RAM,2019-07-08,17.433333333333334,632.0791666666667,2463,0.983,0.9609000000000001,0.3776,0,54.75,2019,July
135,RAM,2019-07-09,16.666666666666668,504.2677777777778,1606,0.9565,0.9253,0.4483,0,62.16666667,2019,July
136,RAM,2019-07-10,16.866666666666667,482.11083333333335,1456,0.9762000000000001,0.929,0.3146,0,31.0,2019,July
137,RAM,2019-07-11,15.966666666666667,506.03833333333336,1842,0.95,0.9205,0.21719999999999998,0,18.0,2019,July
138,RAM,2019-07-12,12.7,516.4955555555556,2457,0.9653,0.9287000000000001,0.1697,0,46.91666667,2019,July
139,RAM,2019-07-15,15.133333333333333,622.4066666666666,2820,0.8864,0.8772,0.3954,0,18.0,2019,July
140,RAM,2019-07-16,16.733333333333334,556.9686111111112,1944,0.9376000000000001,0.9268000000000001,0.5463,0,24.0,2019,July
141,RAM,2019-07-17,14.916666666666666,442.1336111111111,1580,0.9284,0.8835,0.5462,0,45.0,2019,July
142,RAM,2019-07-18,16.65,518.8605555555556,1834,0.9676,0.9240999999999999,0.4515,0,34.25,2019,July
143,RAM,2019-07-19,15.383333333333333,596.8402777777778,2051,0.8905,0.9075,0.2686,0,30.25,2019,July
144,RAM,2019-07-22,15.466666666666667,641.4802777777778,2835,0.9682,0.9418000000000001,0.40630000000000005,0,45.75,2019,July
145,RAM,2019-07-23,16.166666666666668,539.3319444444444,1816,,,0.5336,0,26.0,2019,July
146,RAM,2019-07-24,13.75,437.7,1512,0.9603,0.9292,0.3776,0,35.0,2019,July
147,RAM,2019-07-25,14.916666666666666,446.90305555555557,1708,0.9726,0.9425,0.2822,0,30.0,2019,July
148,RAM,2019-07-26,15.966666666666667,522.8588888888889,2008,0.9734999999999999,0.9327,0.262,0,24.0,2019,July
149,RAM,2019-07-29,14.933333333333334,676.4016666666666,2499,0.9525,0.9361,0.4182,0,56.5,2019,July
150,RAM,2019-07-30,14.833333333333334,562.4277777777778,1743,0.9611,0.9326000000000001,0.2932,0,33.58333333,2019,July
151,RAM,2019-07-31,16.6,424.4819444444444,1478,0.9716,0.9317,0.3078,0,31.0,2019,July
152,RAM,2019-08-01,16.333333333333332,468.18583333333333,1720,0.9756,0.9216,0.2616,0,13.0,2019,August
153,RAM,2019-08-02,15.666666666666666,471.1788888888889,1764,0.9020999999999999,0.8959,0.2347,0,12.0,2019,August
154,RAM,2019-08-05,15.5,611.165,2780,0.9458,0.9444,0.3615,0,23.5,2019,August
155,RAM,2019-08-06,16.8,464.6933333333333,1552,0.8025,0.9233,0.5786,0,20.16666667,2019,August
156,RAM,2019-08-07,14.833333333333334,456.4794444444444,1554,0.8025,0.9233,0.3874,0,30.25,2019,August
157,RAM,2019-08-08,16.966666666666665,499.77555555555557,1791,0.9346,0.8944,0.3518,0,28.5,2019,August
158,RAM,2019-08-09,15.233333333333333,411.125,1669,0.9299,0.9031,0.4068,0,46.5,2019,August
159,RAM,2019-08-12,16.516666666666666,627.065,2168,0.9577,0.9448000000000001,0.5664,0,34.75,2019,August
160,RAM,2019-08-13,16.4,547.0575,1744,0.9205,0.9075,0.5516,0,13.0,2019,August
161,RAM,2019-08-14,16.333333333333332,481.34222222222223,1492,0.903,0.8906000000000001,0.4645,0,34.5,2019,August
162,RAM,2019-08-15,17.483333333333334,494.91833333333335,1706,0.9303,0.9039,0.4115,0,20.75,2019,August
163,RAM,2019-08-16,15.283333333333333,511.69305555555553,1895,0.9393,0.9057999999999999,0.3103,0,16.0,2019,August
164,RAM,2019-08-19,16.533333333333335,614.7786111111111,2023,0.9548000000000001,0.9381999999999999,0.47600000000000003,0,42.0,2019,August
165,RAM,2019-08-20,16.5,533.1183333333333,1806,0.9593,0.937,0.45899999999999996,0,23.83333333,2019,August
166,RAM,2019-08-21,16.316666666666666,501.1691666666667,1508,0.9693,0.9351,0.3276,0,17.5,2019,August
167,RAM,2019-08-22,16.266666666666666,465.1166666666667,1631,0.9470000000000001,0.9197,0.2514,0,17.5,2019,August
168,RAM,2019-08-23,15.866666666666667,422.4822222222222,1562,0.9203,0.9081999999999999,0.2394,0,21.5,2019,August
169,RAM,2019-08-26,17.966666666666665,685.4244444444445,2541,0.9442,0.9266,0.4892,0,25.5,2019,August
170,RAM,2019-08-27,15.7,542.4741666666666,1579,0.9355,0.9076000000000001,0.4718,0,9.416666667000001,2019,August
171,RAM,2019-08-28,15.1,419.985,1418,0.9378,0.907,0.3519,0,12.75,2019,August
172,RAM,2019-08-29,17.65,467.24055555555555,1635,0.9416,0.9397,0.33390000000000003,0,28.5,2019,August
173,RAM,2019-08-30,15.35,465.9141666666667,1746,0.9087000000000001,0.9034,0.2686,0,30.0,2019,August
174,RAM,2019-09-02,7.883333333333334,31.913611111111113,833,,,0.0,0,0.0,2019,September
175,RAM,2019-09-03,16.066666666666666,666.2991666666667,2443,0.9586,0.9411,0.48590000000000005,0,55.0,2019,September
176,RAM,2019-09-04,16.733333333333334,514.7902777777778,1550,0.9355,0.9240999999999999,0.5761,0,20.0,2019,September
177,RAM,2019-09-05,17.5,531.895,1567,0.9495,0.9317,0.40590000000000004,0,22.5,2019,September
178,RAM,2019-09-06,17.4,538.2177777777778,1777,0.9187000000000001,0.8956000000000001,0.314,0,39.25,2019,September
179,RAM,2019-09-09,14.8,611.9919444444445,2432,0.9264,0.9068999999999999,0.4017,0,28.0,2019,September
180,RAM,2019-09-10,16.666666666666668,520.7922222222222,1667,0.9268000000000001,0.9077,0.46130000000000004,0,25.5,2019,September
181,RAM,2019-09-11,15.55,493.13305555555553,1622,0.9222,0.9024,0.3009,0,12.25,2019,September
182,RAM,2019-09-12,16.35,444.0527777777778,1700,0.9468000000000001,0.9194,0.3276,0,27.0,2019,September
183,RAM,2019-09-13,13.966666666666667,460.71777777777777,1998,0.9103,0.8951,0.2888,0,56.5,2019,September
184,RAM,2019-09-16,16.183333333333334,604.2583333333333,2311,0.9706999999999999,0.9390000000000001,0.5158,0,44.0,2019,September
185,RAM,2019-09-17,17.416666666666668,582.2269444444445,2019,0.946,0.9081999999999999,0.5978,0,47.0,2019,September
186,RAM,2019-09-18,15.933333333333334,545.4594444444444,1592,0.9222,0.898,0.4686,0,16.0,2019,September
187,RAM,2019-09-19,16.85,538.1780555555556,1889,0.9014,0.8819,0.38060000000000005,0,37.91666667,2019,September
188,RAM,2019-09-20,16.583333333333332,591.1772222222222,1914,0.9449,0.9158,0.2581,0,24.75,2019,September
189,RAM,2019-09-23,18.966666666666665,655.4477777777778,2311,0.9752,0.9587,0.4756,0,55.25,2019,September
190,RAM,2019-09-24,18.483333333333334,600.2875,1877,0.9187000000000001,0.9081999999999999,0.5482,0,34.25,2019,September
191,RAM,2019-09-25,17.7,549.3572222222223,1729,0.8723000000000001,0.8312999999999999,0.5176,0,32.08333333,2019,September
192,RAM,2019-09-26,17.616666666666667,562.6836111111111,1634,0.9294,0.9181999999999999,0.37450000000000006,0,48.5,2019,September
193,RAM,2019-09-27,17.366666666666667,554.1625,1832,0.9307,0.9157,0.2888,0,63.25,2019,September
194,RAM,2019-09-30,17.216666666666665,603.2502777777778,2132,0.9434,0.9264,0.4522,0,60.75,2019,September
195,RAM,2019-10-01,18.283333333333335,553.9577777777778,1769,0.9251999999999999,0.9301,0.5178,0,22.0,2019,October
196,RAM,2019-10-02,18.983333333333334,557.5883333333334,1634,0.9543,0.9161,0.4816,0,36.5,2019,October
197,RAM,2019-10-03,19.916666666666668,576.3783333333333,1810,0.9216,0.9312,0.47619999999999996,0,38.75,2019,October
198,RAM,2019-10-04,17.366666666666667,623.255,1851,0.9423,0.912,0.302,0,33.0,2019,October
199,RAM,2019-10-07,18.983333333333334,739.5430555555556,2358,0.9743999999999999,0.9473999999999999,0.5488000000000001,0,78.0,2019,October
200,RAM,2019-10-08,21.7,715.1022222222222,1825,0.9549,0.9118,0.6263000000000001,0,18.41666667,2019,October
201,RAM,2019-10-09,20.25,676.2461111111111,1698,0.945,0.9389,0.4929,0,31.0,2019,October
202,RAM,2019-10-10,19.083333333333332,663.1738888888889,1787,0.9411,0.9278,0.30219999999999997,0,40.16666667,2019,October
203,RAM,2019-10-11,19.166666666666668,536.8108333333333,1691,0.8584,0.8405,0.32530000000000003,0,26.5,2019,October
204,RAM,2019-10-14,18.5,731.6177777777777,2299,0.9549,0.9213,0.4211,0,64.25,2019,October
205,RAM,2019-10-15,15.95,583.0311111111112,1960,0.9512999999999999,0.9190999999999999,0.37450000000000006,0,13.75,2019,October
206,RAM,2019-10-16,16.25,468.3516666666667,1575,0.9292,0.845,0.3689,0,37.0,2019,October
207,RAM,2019-10-17,17.933333333333334,451.0777777777778,1501,0.9415,0.8976999999999999,0.38170000000000004,0,49.25,2019,October
208,RAM,2019-10-18,15.733333333333333,557.5086111111111,2061,0.9292,0.9033,0.24600000000000002,0,40.0,2019,October
209,RAM,2019-10-21,18.033333333333335,798.8869444444445,2560,0.9782,0.9460999999999999,0.4508,0,23.25,2019,October
210,RAM,2019-10-22,14.433333333333334,632.3866666666667,2167,0.9618000000000001,0.9068,0.3207,0,31.75,2019,October
211,RAM,2019-10-23,15.566666666666666,449.1138888888889,1573,0.9216,0.8803,0.3395,0,45.5,2019,October
212,RAM,2019-10-24,16.333333333333332,507.595,1874,0.9139,0.9139,0.2919,0,36.75,2019,October
213,RAM,2019-10-25,15.383333333333333,485.99805555555554,1973,0.9439,0.9223,0.31579999999999997,0,39.0,2019,October
214,RAM,2019-10-28,16.416666666666668,706.7402777777778,2927,0.9370999999999999,0.9113,0.41509999999999997,0,92.5,2019,October
215,RAM,2019-10-29,16.1,608.0077777777777,1864,0.9460999999999999,0.9131,0.43560000000000004,0,20.25,2019,October
216,RAM,2019-10-30,15.466666666666667,450.19138888888887,1487,0.9317,0.9001,0.3705,0,49.5,2019,October
217,RAM,2019-10-31,15.566666666666666,456.70916666666665,1743,0.9347,0.9113,0.3081,0,26.08333333,2019,October
218,RAM,2019-11-01,15.166666666666666,468.17083333333335,1916,0.9653,0.9239,0.3132,0,51.41666667,2019,November
219,RAM,2019-11-04,15.333333333333334,737.5102777777778,2865,0.9848,0.9559000000000001,0.4349,0,42.5,2019,November
220,RAM,2019-11-05,16.7,627.6402777777778,1925,0.9777,0.9386,0.4764,0,30.25,2019,November
221,RAM,2019-11-06,15.116666666666667,533.5175,1834,0.9537,0.929,0.3457,0,8.333333332999999,2019,November
222,RAM,2019-11-07,15.666666666666666,506.8461111111111,1867,0.9738,0.9434999999999999,0.2989,0,25.5,2019,November
223,RAM,2019-11-08,16.75,527.9291666666667,2018,0.9708,0.9266,0.3394,0,37.5,2019,November
224,RAM,2019-11-11,14.666666666666666,667.7969444444444,2678,0.9586,0.9342,0.4432,0,28.5,2019,November
225,RAM,2019-11-12,16.483333333333334,567.8583333333333,1886,0.9728,0.9396,0.5329,0,12.75,2019,November
226,RAM,2019-11-13,15.983333333333333,597.6255555555556,1882,0.9554,0.9267,0.3417,0,20.25,2019,November
227,RAM,2019-11-14,15.383333333333333,462.4580555555556,1748,0.9689,0.9598,0.337,0,12.75,2019,November
228,RAM,2019-11-15,13.833333333333334,595.0630555555556,2629,0.9505,0.9372,0.24230000000000002,0,17.25,2019,November
229,RAM,2019-11-18,14.8,769.8391666666666,3217,0.9775,0.9393,0.502,0,69.66666667,2019,November
230,RAM,2019-11-19,16.933333333333334,685.2658333333334,1944,0.9555,0.9442,0.5822999999999999,0,53.75,2019,November
231,RAM,2019-11-20,15.483333333333333,669.2111111111111,2151,0.9398000000000001,0.93,0.3194,0,15.75,2019,November
232,RAM,2019-11-21,17.183333333333334,621.6397222222222,2055,0.9548000000000001,0.9327,0.2798,0,30.0,2019,November
233,RAM,2019-11-22,17.783333333333335,614.0230555555555,2146,0.9276000000000001,0.8976999999999999,0.3029,0,37.75,2019,November
