,date,handle_time,handle_time_forecast,volume,volume_forecast,volume_handled
950,4/15/2016,2236850.0,,3841.0,4820.0,3822.0
959,4/16/2016,480729.0,,1011.0,1319.0,906.0
968,4/17/2016,0.0,,0.0,0.0,0.0
977,4/18/2016,2697494.0,,4742.0,5074.0,4698.0
986,4/19/2016,1712923.0,,3115.0,3526.0,3079.0
995,4/20/2016,1550419.0,,2745.0,2872.0,2696.0
1004,4/21/2016,1294256.0,,2327.0,2691.0,2319.0
1013,4/22/2016,1181193.0,,2239.0,2707.0,2230.0
1022,4/23/2016,279303.0,,598.0,671.0,587.0
1031,4/24/2016,0.0,,0.0,0.0,0.0
1040,4/25/2016,1599555.0,,2998.0,3490.0,2979.0
1049,4/26/2016,1359478.0,,2462.0,3178.0,2457.0
1058,4/27/2016,1282394.0,,2295.0,2748.0,2292.0
1067,4/28/2016,1194370.0,,2192.0,2494.0,2189.0
1076,4/29/2016,1160676.0,,2119.0,2593.0,2111.0
1085,4/30/2016,255195.0,,570.0,605.0,567.0
1094,5/1/2016,0.0,,0.0,0.0,0.0
1103,5/2/2016,1671513.0,,3412.0,3018.0,2869.0
1112,5/3/2016,1404716.0,,2515.0,2460.0,2480.0
1121,5/4/2016,1248894.0,,2237.0,2295.0,2136.0
1130,5/5/2016,1114837.0,,2025.0,2216.0,2011.0
1139,5/6/2016,1248053.0,,2154.0,2223.0,2076.0
1148,5/7/2016,278160.0,,574.0,606.0,557.0
1157,5/8/2016,0.0,,0.0,0.0,0.0
1166,5/9/2016,1535229.0,,2835.0,3018.0,2685.0
1175,5/10/2016,1335148.0,,2510.0,2460.0,2433.0
1184,5/11/2016,1293359.0,,2413.0,2295.0,2281.0
1193,5/12/2016,1142925.0,,2070.0,2216.0,2010.0
1202,5/13/2016,1287062.0,,2221.0,2223.0,2195.0
1211,5/14/2016,283466.0,,596.0,606.0,564.0
1220,5/15/2016,0.0,,0.0,0.0,0.0
1229,5/16/2016,1674154.0,,2885.0,3153.0,2837.0
1238,5/17/2016,1330361.0,,2327.0,2502.0,2316.0
1247,5/18/2016,1198089.0,,2116.0,2216.0,2108.0
1256,5/19/2016,1105085.0,,1995.0,2110.0,1983.0
1265,5/20/2016,1118670.0,,1952.0,2147.0,1932.0
1274,5/21/2016,237505.0,,478.0,635.0,464.0
1283,5/22/2016,0.0,,0.0,0.0,0.0
1292,5/23/2016,1623339.0,,3034.0,2978.0,3005.0
1301,5/24/2016,1438466.0,,2620.0,2377.0,2606.0
1310,5/25/2016,1314616.0,,2444.0,2105.0,2392.0
1319,5/26/2016,1187327.0,,2181.0,2004.0,2163.0
1328,5/27/2016,1134021.0,,2143.0,2021.0,2082.0
1337,5/28/2016,189493.0,,418.0,422.0,393.0
1346,5/29/2016,0.0,,0.0,0.0,0.0
1355,5/30/2016,0.0,,0.0,0.0,0.0
1364,5/31/2016,1677415.0,,3106.0,3432.0,3033.0
